"","PLT_CN","LAT","LON","ELEV","SPCD_202","SPCD_746","SPCD_122","SPCD_814","SPCD_19","SPCD_93","SPCD_65","SPCD_106","SPCD_108","SPCD_18","SOIL_PLT_CN","FIELD_MOIST_SOIL_WT","OVEN_DRY_SOIL_WT","TOTAL_WATER_CONTENT_PCT","BULK_DENSITY","C_ORG_PCT","C_INORG_PCT","C_TOTAL_PCT","N_TOTAL_PCT","TXTRLYR1","TXTRLYR2","FORFLTHK","LTRLRTHK","CONDID","DPTHSBSL","AVGT","JANT","JULT","PPT","VARS","VARW","VARP","VARA","DIFS","DIFW","PPTS","PPTW"
"669",3685513010690,38.20513,-106.600056,9840,4,0,6,0,0,0,0,0,0,0,188759021020004,142.09,131.035,8.465,0.724,1.1435,0.0640000000000001,1.2075,0.036,"3","1",1.575,0.5,1,5,278.526100227499,268.534492363789,289.962530353502,31.2296413551889,6.91873258604317,14.4533993576813,2.10984053837339e-05,75.6935322189198,15.1345957864092,13.9506657924161,7.42159609281398,6.81466420291966
"670",3685539010690,38.307925,-106.091931,11640,0,14,0,0,0,13,0,0,0,0,3686205010690,149.503333333333,144.57,3.16666666666667,0.107,38.5433333333333,0,38.5433333333333,0.543,"1","1",0.575,0.575,1,1,278.556248242953,268.695423130225,289.883239458216,30.8381407263224,6.95060469791821,14.9030834703119,2.27431911004989e-05,74.350241355344,15.2936962944621,14.4314676945742,8.07031548966934,5.87118969061495
"671",3685599010690,37.898369,-106.59882,11570,0,0,0,0,0,42,0,0,0,0,3685599010690,407.903333333333,329.15,22.7966666666667,0.378,21.72,0.0396666666666666,21.7596666666667,0.734,"1","1",1.15,0.525,1,2.3,278.87467402344,268.871787235167,290.218720855905,30.3350084589489,6.75109908968888,14.3579143242485,2.06701448244371e-05,75.5261065634341,15.0397439269847,13.885460019598,7.39925983883742,6.62049696981357
"672",3685733010690,37.849797,-106.473647,9830,2,44,0,0,3,5,0,0,0,0,3685599010690,407.903333333333,329.15,22.7966666666667,0.378,21.72,0.0396666666666666,21.7596666666667,0.734,"1","1",1.15,0.525,1,2.3,278.916308610621,268.945960682,290.207485350928,30.1140234517066,6.69665350337237,14.3952774574549,2.096931216935e-05,75.0659494758326,15.0498425669075,13.9853212706828,7.5640962355884,6.37837068884201
"673",3685821010690,38.351633,-106.263554,11560,0,0,0,0,0,9,0,0,1,0,188759596020004,199.545,186.475,6.785,1.03,1.3485,0.0445,1.393,0.077,"2","2",2.075,0.675,1,3.7,278.408089288829,268.511317794394,289.790026552495,31.2285252041607,6.95982083512243,14.7476254099614,2.22433233196118e-05,74.7448881147369,15.2619212141846,14.2811279902516,7.87107796926755,6.24807713277459
"674",3685845010690,38.25326,-106.885277,10910,0,0,0,0,0,5,0,0,1,0,3685845010690,65.4925,58.695,12.1425,0.23975,33.84,0.0674999999999999,33.9075,1.031,"1","1",0.075,0.075,1,2.3,278.633827920348,268.549407312692,290.187912743143,31.4303896739082,7.08835135012842,14.4554536694646,2.04114032272933e-05,77.0560569185656,15.0807589141374,13.66584898049,7.01480998992843,7.26826953722471
"675",3685875010690,38.170028,-106.142543,9480,46,0,8,0,0,0,0,0,0,0,3686205010690,149.503333333333,144.57,3.16666666666667,0.107,38.5433333333333,0,38.5433333333333,0.543,"1","1",0.575,0.575,1,1,278.65649156472,268.780933981313,289.952619503685,30.6037223681276,6.85549318156864,14.7523352168237,2.24480429666227e-05,74.3139894945568,15.2378902742265,14.3716342854657,8.00855224989296,5.92079731956213
"676",3685964010690,38.029704,-106.316065,9930,0,76,0,0,0,4,0,0,0,0,37273683010690,198.014,173.192,15.83,0.7024,26.876,0.0884000000000001,26.9644,0.9514,"3","3",0.325,0.125,1,0.6,278.723416955967,268.803095250553,290.021303280838,30.4909968581084,6.76637341586905,14.5257087476337,2.17286747711722e-05,74.627177183992,15.1488595001807,14.1869863435364,7.79005977828748,6.20007896328857
"677",3686063010690,38.074136,-106.880673,10910,0,0,0,0,0,13,0,0,0,0,3685845010690,65.4925,58.695,12.1425,0.23975,33.84,0.0674999999999999,33.9075,1.031,"1","1",0.075,0.075,1,2.3,278.822410062851,268.736966105579,290.317712628662,30.9158910825817,6.97645241043221,14.3815395575443,2.01858595957434e-05,76.8643370740229,15.0340710510169,13.6519476962002,7.01553678197171,7.1491151442611
"678",3686098010690,38.173613,-105.971202,8280,0,0,0,0,0,0,0,10,0,0,31673492010690,356.623333333333,313.726666666667,11.0266666666667,0.157,38.1966666666667,0,38.1966666666667,0.961,"1","1",0.525,0.525,1,1.3,278.802358565498,268.957051652652,290.064653066737,30.2884955244658,6.89925174473547,14.9843118419955,2.29968813740191e-05,74.0964044527081,15.2798314449517,14.5152456359281,8.18731409090115,5.56072983594426
"679",3686115010690,38.025968,-106.769636,10900,0,15,0,0,0,50,0,0,0,0,3685599010690,407.903333333333,329.15,22.7966666666667,0.378,21.72,0.0396666666666666,21.7596666666667,0.734,"1","1",1.15,0.525,1,2.3,278.799311967799,268.749272618064,290.239288458749,30.7738943820809,6.8873852775572,14.3616927977992,2.03968343992181e-05,76.3005528130671,15.0437453112856,13.7539194978343,7.17084365868494,6.96728053752716
"680",3686205010690,38.216053,-106.251644,8750,7,0,3,0,0,0,0,0,0,0,3686205010690,149.503333333333,144.57,3.16666666666667,0.107,38.5433333333333,0,38.5433333333333,0.543,"1","1",0.575,0.575,1,1,278.545560738326,268.648199080943,289.881984349951,30.8912704009113,6.87259130609878,14.6653769072763,2.21520212647904e-05,74.5750040080703,15.2252097424916,14.2821639668395,7.88313117063734,6.16631286002007
"681",3686245010690,37.734491,-107.666961,10290,7,2,0,0,2,5,0,0,0,0,3681645010690,472.774,307.424,55.206,0.4506,22.702,0.1334,22.8354,0.7698,"1","1",1.4,0.925,1,5.1,280.212479904907,269.835136349368,291.908758333043,28.7824170577599,7.48403487496645,14.6956412243579,1.79515103515323e-05,81.1047753261359,14.805084524986,12.8130207911367,5.9895200682225,7.28274809294147
"682",3686279010690,37.644573,-107.837488,10190,0,6,0,0,16,31,0,0,0,0,3675299010690,336.875,214.765,52.035,0.088,32.27,0.11,32.38,1.1665,"2","2",4.125,2.375,1,1.5,280.585296148161,270.144324975062,292.317259607452,28.0312387078295,7.61585264422272,14.8153909654466,1.74517903948509e-05,82.0454340874751,14.7555593892386,12.6413852158952,5.81326079600746,7.13671514732768
"683",3686367010690,38.02266,-109.009421,7420,0,0,0,0,0,0,3,11,0,0,188760292020004,304.375,291.97,4.425,1.613,1.2285,0.0484999999999999,1.277,0.0895,"2","2",0.025,0.025,1,5.3,281.603430840425,270.737624041193,293.897576876888,25.9443054876368,8.93066587547744,15.4051764302735,1.59015586105228e-05,89.1611670378591,14.5171160005638,11.8158613096058,5.09903756366714,6.51555829182348
"684",3686396010690,37.925749,-108.557891,6790,0,0,0,0,0,0,17,11,0,0,188759211020004,216.01,204.48,5.64,1.13,1.057,0.0620000000000001,1.119,0.089,"3","3",0.1,0.1,1,5.8,281.257067016125,270.553358504757,293.35658145461,27.1199625964199,8.5075485171649,15.166375142942,1.6829300574991e-05,86.5407631029242,14.6519753590098,12.1057614340683,5.33185436883204,6.89785931491024
"685",3686446010690,38.134535,-108.089463,8490,0,0,0,27,0,0,0,0,0,0,11762210010690,125.196,110.416,29.102,0.6392,9.3704,0.1338,9.5042,0.4668,"1","2",0.025,0.025,1,6.7,280.397673552251,269.860074461431,292.400479742776,29.2853446320947,8.19182135060938,14.9378171510585,1.81114545170804e-05,84.1347351952168,14.8114724662931,12.4677270343215,5.63861665560711,7.50900426267959
"686",3686484010690,38.14539,-108.370587,6750,0,0,0,0,0,0,16,7,0,0,31669818010690,120.91,112.185,7.75,0.24,24.995,0,24.995,0.6985,"1","9",0,0,1,2.8,280.780350555866,270.136734681881,292.895914472617,28.5170711381907,8.49423153951996,15.0880589860963,1.76428600746099e-05,85.8521935318898,14.7435115181428,12.2335741067993,5.44924667995217,7.29361375975361
"687",3686523010690,37.958167,-108.860865,7390,0,0,0,0,0,0,0,19,0,0,188760292020004,304.375,291.97,4.425,1.613,1.2285,0.0484999999999999,1.277,0.0895,"2","2",0.025,0.025,1,5.3,281.542208344975,270.730659517769,293.759598581978,26.2239855842198,8.77527993055483,15.3230124935377,1.6175674015414e-05,88.2457723576964,14.5598853000952,11.9082956841035,5.17308970821146,6.61032862080192
"688",3686552010690,37.961744,-108.102366,9150,0,30,0,0,0,0,0,0,0,0,188759238020004,148.57,133.34,11.575,0.7365,5.0005,0.1605,5.161,0.242,"0","1",3.325,2.025,1,3.1,280.608935897656,270.070693842868,292.55367108389,28.6301554571286,8.08687355795152,14.9259765206839,1.77608806123386e-05,83.9562316954347,14.7753561139114,12.4569042203996,5.6220556862777,7.33910820600168
"689",3686609010690,38.152513,-108.711689,6660,0,0,0,0,0,0,19,3,0,0,40393145010690,155.925,149.82,3.79,0.5865,17.18575,0.017,17.20275,0.54925,"3","3",0.05,0.05,1,4,281.181050165227,270.412534469173,293.424980261451,27.4372626536208,8.81450840989527,15.2659129496201,1.69336210377894e-05,87.8322923081908,14.6433101988897,11.9845164329991,5.25975369833495,6.95282039724366
"690",3686647010690,38.112081,-108.838113,5600,0,0,0,0,0,0,8,1,0,0,188760292020004,304.375,291.97,4.425,1.613,1.2285,0.0484999999999999,1.277,0.0895,"2","2",0.025,0.025,1,5.3,281.352668858848,270.541463272402,293.625013540695,26.8643096548203,8.882939621683,15.3251039512646,1.65451486002052e-05,88.4442987506929,14.593768966292,11.9073928977618,5.19280488748867,6.78111434803474
"691",3686670010690,37.917686,-108.269819,9700,0,3,0,0,0,2,0,0,0,6,3686670010690,137.112,118.378,14.594,0.4646,21.744,0.1068,21.8508,0.6308,"1","1",0.3,0.3,1,3.8,280.897370352992,270.298131734944,292.889264639902,27.9871743125249,8.23011789852075,15.0164071263436,1.73781091853306e-05,84.8852619490232,14.7277471781759,12.3187182027397,5.50262106337088,7.16501965885068
"692",3686699010690,37.911993,-107.956358,9670,0,35,0,0,0,3,0,0,0,0,11738358010690,1100.988,462.392,103.066,0.4512,20.0858,0.1326,20.2184,0.7874,"1","2",3.65,0.55,1,11.4,280.446983499033,269.963716006027,292.317288351738,28.8206336110851,7.89770087275873,14.8445815401118,1.78908110716651e-05,83.0118917658085,14.7957402797576,12.580113745799,5.7344315423735,7.37585694930396
"693",3686797010690,39.835309,-106.397611,10870,0,0,0,0,14,15,0,0,0,0,188759467020004,98.02,78.99,24.09,0.436,11.633,0.146000000000001,11.779,0.5,"1","1",0.95,0.525,1,2.4,277.929096408266,267.773598285622,290.022824975566,31.674814497987,8.54883936682218,17.0901351293514,2.06466148175102e-05,81.9320682661987,15.4022324619526,13.2834691248393,7.09797197886958,6.27088502486631
"694",3686840010690,39.518652,-106.16711,11020,0,0,0,0,8,42,0,0,0,0,4708958010690,345.695,212.6475,57.1925,0.3005,29.15075,0.0315,29.18225,0.77825,"1","1",1.625,1.45,1,9.1,278.003266278563,268.016246510506,289.851570445616,31.9908806244731,8.1323341145779,16.6216621328524,2.22100564825894e-05,78.9279355065049,15.4674693102756,13.8021511223036,7.63845325027081,6.04739207106094
"695",3686914010690,39.798447,-106.274762,9160,1,11,0,0,11,6,0,0,0,0,188759467020004,98.02,78.99,24.09,0.436,11.633,0.146000000000001,11.779,0.5,"1","1",0.95,0.525,1,2.4,277.987216169711,267.890444072325,290.020166861617,31.711989100026,8.50671183327269,17.1381017438394,2.12677042523133e-05,81.2124656967637,15.4370798548878,13.422762175888,7.30346537069859,6.09422315289891
"696",3686962010690,39.478988,-105.985336,10780,0,0,0,0,8,30,0,0,0,0,4708958010690,345.695,212.6475,57.1925,0.3005,29.15075,0.0315,29.18225,0.77825,"1","1",1.625,1.45,1,9.1,278.180438263645,268.25311333732,289.962647975099,31.7806173679302,8.13558672382476,16.8173125685067,2.29892778299411e-05,78.3081298122003,15.5170458008525,13.9829209123657,7.88088690444757,5.70552232588888
"697",3687016010690,39.660095,-106.103414,9240,0,4,0,0,9,3,0,0,0,0,4691289010690,372.176666666667,244.376666666667,44.4566666666667,0.078,47.2243333333333,0,47.2243333333333,0.691666666666667,"9","9",1.4,0.55,1,0,278.090089752127,268.089287188862,289.996997312695,31.7868515983645,8.34499013035969,17.0379649818171,2.22635696038438e-05,79.7261707371263,15.486852540477,13.7079877526428,7.62968363393774,5.86488138724409
"698",3687087010690,38.937799,-105.291137,8450,9,0,22,0,0,0,0,0,0,0,188758340020004,342.51,321.215,6.7,1.7745,1.547,0.0335,1.5805,0.102,"3","3",0.275,0.275,1,4.4,279.450250856317,269.641418277849,290.918781653235,29.7970658784583,7.96577322374185,17.5060474762662,2.53978862288748e-05,76.4325619550678,15.5990323394485,14.8320590435512,8.52047911267492,4.33646575887238
"699",3687134010690,39.076235,-105.117558,8160,9,0,8,0,0,0,0,0,0,0,31664476010690,268.496666666667,244.756666666667,7.82333333333333,0.0763333333333333,46.2666666666667,0,46.2666666666667,0.741333333333333,"1","1",2.025,1.075,1,1.3,279.840395021843,270.00756664872,291.373313269503,29.431050557094,8.29584223485156,18.3416745802599,2.58575069816085e-05,77.612188016039,15.6274631113343,14.814529166202,8.50207727671812,4.05191615239692
"700",3687171010690,38.758573,-104.987719,11330,0,0,0,0,0,54,0,0,0,0,188760739020004,224.265,209.115,7.255,1.1555,4.901,0.0730000000000002,4.974,0.181,"4","4",0.4,0.375,1,8.2,280.27098945185,270.413317193771,291.698249016944,28.5333221189699,8.11508887245431,18.3060625057934,2.59079801209842e-05,77.3110884545009,15.5661386913587,15.0204434086492,8.52199903248547,3.78524028721734
"701",3687241010690,38.895221,-105.122475,10050,3,1,0,0,0,0,0,0,0,0,3687241010690,279.378,254.722,12.88,0.807,13.48,0.0728,13.5528,0.4152,"1","1",0.35,0.35,1,6.6,279.870611580922,270.041317048546,291.332585847365,29.1948375728079,8.09558567744897,18.0137234883183,2.57518212701978e-05,76.9866378264121,15.5986065353059,14.9208782900126,8.53221106822048,4.02904437666408
"702",4682173010690,37.588304,-105.567301,8710,0,0,0,0,0,0,0,25,0,0,3667119010690,158.634,128.47,56.26,0.4708,22.53,0.3838,22.9138,0.6424,"1","1",0.3,0.3,1,9.1,280.118346815675,270.268511562796,291.171837737711,27.9697798868269,6.86164365683915,15.6793261009793,2.36124772083791e-05,74.2550637469213,15.1047310787526,14.5503777429012,8.37718950967265,4.51321353483028
"703",4682432010690,37.30121,-107.25447,8050,4,0,0,0,0,0,0,0,0,0,188760568020004,264.11,239.22,10.41,1.322,2.46,0.0779999999999998,2.538,0.14,"9","3",0.325,0.325,1,11.3,280.201204724619,269.954191314951,291.60396986962,27.7305802632843,6.92105457976559,14.6306504624021,1.76612468414969e-05,78.6375655496376,14.7269401968854,13.0175527424225,6.40702375261318,6.73702509267539
"704",4682471010690,37.307771,-106.924437,8140,0,0,7,34,0,0,0,0,0,0,188760519020004,214.835,181.035,18.755,1,4.901,0.151,5.052,0.3555,"1","1",1.575,0.675,1,10,279.853414380917,269.715416605611,291.139960269259,28.1542406754472,6.69586963348043,14.5008182076077,1.85290478672156e-05,76.998957601143,14.767458763488,13.306939900154,6.85083320629634,6.51852210668882
"705",4682534010690,37.020679,-107.411383,6150,0,0,0,0,0,0,15,3,0,0,188758192020004,364.815,305.87,19.92,1.69,0.32,0.258,0.578,0.0305,"3","3",0.1,0.1,1,8,280.793449321119,270.484140403406,292.164214611536,26.2664033460074,6.98445639102891,14.8726229980305,1.65665454279074e-05,79.3860153741706,14.6134920158633,12.7347258320011,6.18090878205346,6.44046895387209
"706",4682583010690,37.168554,-106.805448,8890,10,30,0,0,0,0,0,0,0,0,35372766010690,653.93,544.154,14.204,0.8156,11.4296,0.1404,11.57,0.418,"2","2",0.125,0.125,1,4.1,279.973390498241,269.864383865286,291.179695843974,27.7109285334406,6.61109486442185,14.5542523315463,1.85585441152975e-05,76.5042360903365,14.7252460468451,13.3187456144603,6.99366403188473,6.258403453017
"707",4682660010690,37.002377,-106.80855,7700,0,0,0,24,0,0,0,0,0,0,31660398010690,165.486,147.742,9.238,0.6402,11.8436,0.0742,11.9178,0.4278,"2","2",1.225,1.225,1,4.6,280.225006127494,270.106466768863,291.384159586222,27.0763285997719,6.59522443027185,14.6537913306653,1.81619451524305e-05,76.5522421273368,14.6535175706652,13.1995659517094,6.96398304512068,6.09318597357038
"708",4682712010690,37.326276,-106.78339,10620,0,0,0,0,1,10,0,0,0,0,31669277010690,259.174,211.43,20.6,0.4212,27.508,0.1156,27.6236,1.0492,"1","1",1.3,0.65,1,4.1,279.72878385492,269.635775713019,290.97260601449,28.3229817121915,6.62869119471183,14.4673314815078,1.89878721881716e-05,76.3663910572253,14.7933391535995,13.4402719268807,7.05091804883428,6.39001340788472
"709",4682739010690,37.171667,-107.240529,7250,22,0,9,0,0,0,1,0,0,0,188760462020004,322.94,287.435,12.65,1.588,1.6595,0.0629999999999999,1.7225,0.127,"2","2",1.725,1.3,1,8.3,280.366239351803,270.118326903129,291.724275679681,27.2123638144427,6.87826930451889,14.6957853160576,1.73587219653578e-05,78.5537049568437,14.6817684425908,12.958252162243,6.40638442871697,6.58153410865346
"710",4682795010690,37.348752,-107.092222,7970,0,2,2,34,0,0,0,0,0,0,5326295010690,222.275,203.865,9.3175,0.81275,18.7735,0.087,18.8605,0.75175,"1","1",0.225,0.175,1,2.2,279.950785817586,269.760448877819,291.308810761007,28.1460798949071,6.81194037638661,14.5347921358905,1.81748052013148e-05,77.8051073285322,14.7623302248388,13.1839698043805,6.62700622840603,6.69956433502768
"711",4682853010690,37.014347,-107.113451,6490,5,0,12,18,0,0,0,0,0,0,31660398010690,165.486,147.742,9.238,0.6402,11.8436,0.0742,11.9178,0.4278,"2","2",1.225,1.225,1,4.6,280.45265785784,270.239943679204,291.717684568408,26.7604762915401,6.76058072661274,14.7329376100978,1.72795076019742e-05,77.9128228062292,14.6323475855035,12.9655293245582,6.55074920196337,6.34001217816353
"712",4682908010690,37.163478,-107.090085,7310,21,0,0,1,0,0,0,0,0,0,188757843020004,245.245,211.245,16.4,1.167,4.335,4.368,8.703,0.3385,"1","1",2.075,1.35,1,8,280.212266996825,270.013417644711,291.514405070548,27.3986869846765,6.76861872948041,14.6342585158112,1.77192936970473e-05,77.8043821545503,14.6928561758522,13.078476398283,6.60181618469474,6.49429093705324
"713",4682947010690,37.123098,-106.96456,7330,2,0,1,12,0,0,8,1,0,0,35372766010690,653.93,544.154,14.204,0.8156,11.4296,0.1404,11.57,0.418,"2","2",0.125,0.125,1,4.1,280.154912702074,269.994322112462,291.401465594427,27.3887589022823,6.68468624723848,14.6144683306583,1.79694148509214e-05,77.2142909647286,14.6892578956028,13.156878092282,6.76636841866959,6.35915866114222
"714",4682988010690,37.337577,-107.37318,9170,0,38,0,0,0,0,0,0,0,0,31666534010690,240.466,120.934,103.858,0.308,21.4486,0.1436,21.5922,1.302,"0","2",0.95,0.15,1,16,280.302900838815,270.017059109207,291.760456419017,27.6880479559071,7.03143111268659,14.6720347287162,1.74945307858234e-05,79.2727097821775,14.7268284229143,12.9336536264641,6.2657968865654,6.81702977218625
"715",4683625010690,40.200615,-105.574663,8990,0,0,0,0,4,9,0,0,23,0,3653392010690,467.963333333333,414.163333333333,11.7233333333333,0.136666666666667,41.0866666666667,0,41.0866666666667,1.387,"1","9",2.925,2.025,1,2,279.181826872136,269.182236020133,291.281122647769,30.625416879685,9.54390191972804,19.6797821463152,2.40611842241325e-05,83.2965190196114,15.568246351585,13.3413585375007,7.79989448641722,4.74049931555023
"716",4683692010690,40.041665,-105.455591,8010,6,0,10,0,0,0,0,0,0,0,4683692010690,132.875,111.66,16.15,0.20175,35.27925,0.0880000000000001,35.36725,0.80475,"1","1",0.4,0.325,1,5.9,279.326742994663,269.384097969979,291.324753281233,30.6315068622506,9.35836367947635,19.5283811581346,2.47508409346197e-05,82.1461802718728,15.6044587243932,13.6252593149691,7.98990029991266,4.60946978032631
"717",4683764010690,40.151706,-105.414451,7770,19,0,13,0,0,0,0,0,0,0,4683692010690,132.875,111.66,16.15,0.20175,35.27925,0.0880000000000001,35.36725,0.80475,"1","1",0.4,0.325,1,5.9,279.492447122273,269.530991218505,291.546459968444,30.501075423182,9.59402221884903,19.9903506575007,2.48727633822038e-05,83.0386745758968,15.5958477667484,13.4843144879353,7.94207509958411,4.52662203520244
"718",4683839010690,40.062361,-105.583964,11320,0,0,0,0,78,64,0,0,0,0,4683692010690,132.875,111.66,16.15,0.20175,35.27925,0.0880000000000001,35.36725,0.80475,"1","1",0.4,0.325,1,5.9,279.069373384437,269.101832094436,291.093270921384,30.7792810715243,9.28552582773395,19.2244243867647,2.41423592235946e-05,82.2005171969596,15.5835559834356,13.5356391832386,7.88923467907415,4.79905536457876
"719",4684027010690,38.802245,-106.32756,11270,0,0,0,0,3,48,0,0,0,0,35373376010690,719.562,459.274,42.946,0.527,14.272,0.0044,14.2764,0.431,"1","1",1.9,0.725,1,8.4,278.04922292736,268.12514557395,289.608804201733,32.113450534457,7.31739095228251,15.1735198786559,2.22357791721362e-05,75.8789208475103,15.3473970668421,14.1434631636994,7.73939900869012,6.49407501375298
"720",4684111010690,38.439341,-106.083703,9200,0,0,1,0,0,0,0,0,0,0,40391862010690,288.576,219.072,31.454,0.6888,17.3872,0.0352,17.4224,0.4712,"1","3",1,0.825,1,5.4,278.445345189469,268.58874221277,289.812588521264,31.1038890833005,7.043277693173,15.0246531184953,2.28728189886549e-05,74.506310000792,15.3333852435652,14.439307215431,8.07848792807873,5.89946833286765
"721",4684128010690,38.83514,-106.138347,7970,0,0,1,0,0,0,0,1,0,0,31285441010690,293.808,250.542,11.706,0.6014,22.7284,0.0266,22.755,0.6676,"1","1",0.6,0.3,1,3.2,278.136948969193,268.25928448824,289.659087885887,31.8493174756169,7.36170919909872,15.4237809656935,2.2839568446303e-05,75.512609187567,15.4076093359649,14.3030727717638,7.96712097714501,6.10090052709329
"722",4684183010690,38.751953,-106.037687,8330,0,0,1,0,0,0,0,14,0,0,31660899010690,137.248,134.954,3.014,0.6548,21.793,0.0844,21.8774,0.481,"3","3",0.075,0.075,1,2.5,278.266706362048,268.415008869201,289.733906582968,31.549514861687,7.30803914555717,15.4471302303512,2.31575567119761e-05,75.098803453781,15.4196914297029,14.4198515193152,8.09648784316434,5.87291038250795
"723",4684212010690,38.528027,-105.913799,8520,0,0,0,5,0,0,0,17,0,0,31285335010690,206.854,195.388,5.776,0.6352,16.2852,0.0457999999999999,16.331,0.6556,"1","1",0.85,0.75,1,0,278.546486682444,268.719352223748,289.910469758613,30.9130656460068,7.16182244957733,15.3731043641602,2.34598489088608e-05,74.4801400539035,15.3998474221565,14.5718588499706,8.24446519450009,5.55460638413926
"724",4684281010690,38.711851,-106.205637,8450,38,0,3,0,0,0,0,0,0,0,40391862010690,288.576,219.072,31.454,0.6888,17.3872,0.0352,17.4224,0.4712,"1","3",1,0.825,1,5.4,278.159614137413,268.272593582768,289.651087603345,31.8069393807588,7.24124503930303,15.1772944770445,2.26140521345246e-05,75.2970572507231,15.3649839771015,14.2855159129066,7.91149124427136,6.2287052896061
"725",4684604010690,39.655258,-105.478492,8660,16,3,2,0,0,3,0,0,11,0,4703329010690,404.394,227.668,67.326,0.4682,21.8458,0.0615999999999999,21.9074,0.6082,"1","2",1.125,1.125,1,3.5,279.078304122403,269.206121630858,290.874914112487,30.8076478649056,8.70823834943685,18.4088627164634,2.48522604413156e-05,79.4248606901442,15.6273312340095,14.1147214162875,8.20479124964464,4.70845477955288
"726",4684667010690,39.706617,-105.642975,10580,0,0,0,0,18,89,0,0,0,0,5328469010690,889.603333333333,664.113333333333,37.81,0.213,21.537,0,21.537,0.835333333333333,"1","9",3.725,1.175,1,0.3,278.768989996911,268.868000651265,290.608850645629,31.1125153486287,8.65562011782738,18.0883381813933,2.4173518875736e-05,79.5960631253851,15.5977892938009,13.965723185651,8.07146344543394,4.99189871993927
"727",4684850010690,37.128301,-106.517542,11470,0,0,0,0,0,22,0,0,0,0,188759378020004,281.605,228.66,25.635,1.263,1.15,0.0435,1.1935,0.065,"1","4",1.75,0.7,1,3.9,279.939316466142,269.90981109861,291.045149015259,27.6867933620018,6.51926427053589,14.599752971261,1.94394777717248e-05,75.4381186103795,14.7431185606523,13.523965227686,7.38046612018776,5.86975595446772
"728",4684887010690,37.086949,-106.355039,10560,0,3,0,0,0,45,0,0,0,12,40391941010690,287.61,201.348,16.766,0.4498,24.145,0.015,24.16,0.4446,"2","2",0.05,0.05,1,6.1,280.02467671672,270.033424293432,291.074843935184,27.5389510624618,6.50472148651074,14.696750288508,1.99602242693521e-05,74.9853782542392,14.7455290162467,13.6183387224501,7.58194292801575,5.59962830594084
"729",4684987010690,37.311365,-106.473729,9730,0,17,0,0,0,2,0,0,0,0,31308095010690,436.408,325.17,28.844,0.51,17.4072,0.0236,17.4308,0.5902,"2","1",1.675,0.625,1,8,279.661330633387,269.655014064074,290.804939105179,28.3252026568233,6.53450787425964,14.5166899519502,1.99724367083474e-05,75.2173744276238,14.832564141952,13.6924332559716,7.47183069940873,5.96411561036439
"730",4685044010690,37.25857,-106.639519,11440,0,0,0,0,3,9,0,0,0,0,31284096010690,1047.1775,666.785,50.39,0.3345,23.5755,0.0422500000000001,23.61775,1.00975,"1","1",3.05,0.925,1,7.4,279.76397611804,269.709074706478,290.942494198396,28.1295337531391,6.5626851513249,14.5027845832814,1.92961128927707e-05,75.8122688261941,14.7848141928769,13.5183063768533,7.2387558348844,6.15037616546711
"731",4685114010690,37.046394,-105.334721,9750,14,1,0,0,0,0,0,0,0,0,31662579010690,236.694,185.444,31.064,0.6044,14.7812,0.0986000000000001,14.8798,0.502,"1","1",0.575,0.3,1,1.8,281.428860809329,271.545339704805,292.329373536297,26.2706906119034,6.9908924700726,16.543025568111,2.37640181156452e-05,74.9857377207611,14.8210591224035,14.2364779378885,8.31771396499052,3.95053162671606
"732",4685165010690,37.000627,-105.169102,9240,0,13,4,0,0,0,0,0,0,1,188760712020004,217.71,161.775,38.005,0.894,5.623,0.0755000000000001,5.6985,0.288,"1","4",1.75,0.8,1,5.5,281.883141375096,271.985386889375,292.773786253348,25.8646279608457,7.14861971513176,17.1093775850189,2.4228746619892e-05,75.5164581452666,14.7890163735202,14.2688078628239,8.30811766893603,3.71839698522859
"733",4685242010690,37.404686,-105.284985,10360,21,8,0,0,0,10,0,0,0,0,3667119010690,158.634,128.47,56.26,0.4708,22.53,0.3838,22.9138,0.6424,"1","1",0.3,0.3,1,9.1,280.969195051402,271.097758578902,291.968916766491,26.9052597478956,7.0568557955717,16.5305391348998,2.42605458002059e-05,75.0139689489506,15.0254096745428,14.5697092648912,8.40093511710858,3.97929647305093
"734",4685308010690,37.046263,-105.450395,9170,0,0,0,0,0,0,0,17,0,0,31662579010690,236.694,185.444,31.064,0.6044,14.7812,0.0986000000000001,14.8798,0.502,"1","1",0.575,0.3,1,1.8,281.184854774864,271.304777987298,292.087329433856,26.4799520752095,6.892863379442,16.2047411594942,2.33779977042708e-05,74.707188009684,14.8192577678855,14.1778350534891,8.29753807995892,4.11812907701639
"735",4685338010690,37.22692,-105.271781,9090,0,21,0,0,0,0,0,0,0,0,31662509010690,87.095,75.905,12.3125,0.194,17.3475,0.0892500000000001,17.43675,0.76175,"1","1",0.2,0.2,1,1.8,281.275277854089,271.394436301212,292.226575298184,26.5128657058636,7.05023338780398,16.6458120397941,2.41316895056208e-05,75.1136681126813,14.9258520592505,14.4291957384018,8.3617425429511,3.91216062066284
